model_name,optimizer,lr,accuracy,val_accuracy,tp %,tn %
model_bigger_biggest_lstm_v12_half_bank,Adam,0.002,"[0.5843373537063599, 0.5627053380012512, 0.5594195127487183, 0.5786783695220947, 0.5505658984184265, 0.592095673084259, 0.5857977271080017, 0.5705549716949463, 0.5578678250312805, 0.5805951356887817, 0.5559510588645935, 0.5676341652870178, 0.5685468912124634, 0.5840635299682617, 0.5555859804153442, 0.556955099105835, 0.5583242177963257, 0.6236765384674072, 0.560606062412262, 0.6062431335449219, 0.6540708541870117, 0.6033223867416382, 0.6195691823959351, 0.6418401002883911, 0.6371850967407227, 0.665388822555542, 0.6391931176185608, 0.6158269643783569, 0.6153705716133118, 0.6012230515480042]","[0.48175182938575745, 0.540145993232727, 0.6306569576263428, 0.6328467130661011, 0.5153284668922424, 0.5740876197814941, 0.540145993232727, 0.5175182223320007, 0.49854013323783875, 0.5448905229568481, 0.6211678981781006, 0.5072992444038391, 0.5131387114524841, 0.5076642632484436, 0.5357664227485657, 0.6613138914108276, 0.5124087333679199, 0.535401463508606, 0.5470802783966064, 0.5076642632484436, 0.6948904991149902, 0.5529196858406067, 0.6777372360229492, 0.569343090057373, 0.671897828578949, 0.5583941340446472, 0.5638686418533325, 0.6733576655387878, 0.6127737164497375, 0.5777372121810913]",0.42426645519429024,0.7840236686390533
model_bigger_biggest_lstm_v12_half_bank,Nadam,0.001,"[0.6167396903038025, 0.6364549398422241, 0.6743336915969849, 0.655987560749054, 0.6399233341217041, 0.6473165154457092, 0.6501460671424866, 0.6190215349197388, 0.6349945068359375, 0.6689485311508179, 0.6492332816123962, 0.6716867685317993, 0.6343556046485901, 0.6586345434188843, 0.674424946308136, 0.6725082397460938, 0.6545271873474121, 0.6879335641860962, 0.6831873059272766, 0.682092010974884, 0.684008777141571, 0.669222354888916, 0.6757940649986267, 0.6484118103981018, 0.6345381736755371, 0.6789886951446533, 0.6731471419334412, 0.667123019695282, 0.6976999044418335, 0.6757940649986267]","[0.6270073056221008, 0.6532846689224243, 0.657299280166626, 0.6368613243103027, 0.6839416027069092, 0.680656909942627, 0.5518248081207275, 0.6087591052055359, 0.6908758878707886, 0.610948920249939, 0.6916058659553528, 0.6576642394065857, 0.5613138675689697, 0.6762773990631104, 0.6813868880271912, 0.5894160866737366, 0.6302919983863831, 0.6635036468505859, 0.6781021952629089, 0.699999988079071, 0.6784671545028687, 0.6978102326393127, 0.6576642394065857, 0.5959854125976562, 0.6726277470588684, 0.639051079750061, 0.6343065500259399, 0.6770073175430298, 0.6332116723060608, 0.7069343328475952]",0.8815754692043352,0.12721893491124261
model_bigger_biggest_lstm_v12_half_bank,Nadam,0.002,"[0.6387367844581604, 0.6484118103981018, 0.6087988018989563, 0.6589083671569824, 0.6004928946495056, 0.6727820634841919, 0.6062431335449219, 0.5469149351119995, 0.6024096608161926, 0.5763052105903625, 0.6173785924911499, 0.6274187564849854, 0.6265972852706909, 0.6621029376983643, 0.6545271873474121, 0.6391931176185608, 0.6119934320449829, 0.604965329170227, 0.5855239033699036, 0.5895400047302246, 0.5876232385635376, 0.5703724026679993, 0.5660825371742249, 0.5731106400489807, 0.5678167343139648, 0.5670865178108215, 0.5446330904960632, 0.5486491322517395, 0.5476451516151428, 0.5668126940727234]","[0.6821168065071106, 0.6843065619468689, 0.535401463508606, 0.7167882919311523, 0.6058394312858582, 0.712043821811676, 0.5386861562728882, 0.5565693378448486, 0.6620438098907471, 0.5507299304008484, 0.7025547623634338, 0.7043795585632324, 0.5656934380531311, 0.6992700695991516, 0.5456204414367676, 0.6620438098907471, 0.5321167707443237, 0.5324817299842834, 0.5346715450286865, 0.5879561901092529, 0.5868613123893738, 0.5510948896408081, 0.5744525790214539, 0.5518248081207275, 0.55474454164505, 0.5313868522644043, 0.5427007079124451, 0.5412408709526062, 0.525547444820404, 0.5737226009368896]",0.570711075865715,0.5088757396449705
model_bigger_biggest_lstm_v12_half_bank,Nadam,0.01,"[0.549653172492981, 0.6414749622344971, 0.636181116104126, 0.6356334686279297, 0.6566265225410461, 0.6438481211662292, 0.6637458801269531, 0.6454910635948181, 0.6473165154457092, 0.6637458801269531, 0.6166484355926514, 0.6637458801269531, 0.6502373218536377, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6573566794395447, 0.6482293009757996, 0.6276013255119324, 0.6285140514373779, 0.6637458801269531, 0.6423877477645874, 0.6584519743919373, 0.6551660895347595, 0.6487769484519958, 0.6637458801269531, 0.6555312275886536, 0.6380065679550171, 0.6091639399528503, 0.6500547528266907]","[0.6704379320144653, 0.33175182342529297, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707]",1.0,0.0
model_bigger_biggest_lstm_v16,Adagrad,0.008,"[0.6473165154457092, 0.6637458801269531, 0.6637458801269531, 0.6572654247283936, 0.5251004099845886, 0.5132347345352173, 0.5188937783241272, 0.5366009473800659, 0.5598758459091187, 0.5638006329536438, 0.5777655839920044, 0.5723804235458374, 0.5770354270935059, 0.5860715508460999, 0.5820555090904236, 0.586162805557251, 0.5878970623016357, 0.591913104057312, 0.5915480256080627, 0.5962029695510864, 0.5930996537208557, 0.5914567112922668, 0.5959291458129883, 0.5945600867271423, 0.5945600867271423, 0.599397599697113, 0.5948339104652405, 0.5887185335159302, 0.595564067363739, 0.5994888544082642]","[0.668248176574707, 0.668248176574707, 0.668248176574707, 0.46715328097343445, 0.5127737522125244, 0.6755474209785461, 0.5529196858406067, 0.5879561901092529, 0.6284671425819397, 0.6569343209266663, 0.5992700457572937, 0.624452531337738, 0.5416058301925659, 0.6138685941696167, 0.5868613123893738, 0.6029196977615356, 0.5529196858406067, 0.5364963412284851, 0.6105839610099792, 0.6003649830818176, 0.6003649830818176, 0.6080291867256165, 0.6124087572097778, 0.5364963412284851, 0.5828467011451721, 0.5310218930244446, 0.5704379677772522, 0.6273722648620605, 0.6138685941696167, 0.6211678981781006]",0.7266719534760772,0.38461538461538464
model_bigger_biggest_lstm_v16,Adagrad,0.001,"[0.6001277565956116, 0.6004015803337097, 0.6007667183876038, 0.6070646047592163, 0.5995801091194153, 0.6060606241226196, 0.6051478385925293, 0.6008579730987549, 0.606699526309967, 0.6035049557685852, 0.6062431335449219, 0.6027747392654419, 0.5995801091194153, 0.6015881896018982, 0.6046915054321289, 0.6010405421257019, 0.604600191116333, 0.6056042313575745, 0.6035962104797363, 0.6055129766464233, 0.6040526032447815, 0.6017706990242004, 0.6039612889289856, 0.6039612889289856, 0.602865993976593, 0.6066082715988159, 0.602865993976593, 0.6032311320304871, 0.6027747392654419, 0.6041438579559326]","[0.5959854125976562, 0.5788320899009705, 0.5912408828735352, 0.5773722529411316, 0.5992700457572937, 0.6171532869338989, 0.5912408828735352, 0.590146005153656, 0.6000000238418579, 0.5835766196250916, 0.6116788387298584, 0.5912408828735352, 0.5631386637687683, 0.5916058421134949, 0.592700719833374, 0.5864963531494141, 0.5970802903175354, 0.5937955975532532, 0.6062043905258179, 0.5948905348777771, 0.5959854125976562, 0.596350371837616, 0.6029196977615356, 0.5821167826652527, 0.5996350646018982, 0.5806569457054138, 0.590146005153656, 0.6010949015617371, 0.5956204533576965, 0.598905086517334]",0.6441977266719535,0.6272189349112426
model_bigger_biggest_lstm_v16,Adagrad,0.002,"[0.584611177444458, 0.6063344478607178, 0.6155531406402588, 0.617652416229248, 0.6146403551101685, 0.6199342608451843, 0.6181088089942932, 0.6136363744735718, 0.6225812435150146, 0.6190215349197388, 0.6205732226371765, 0.6262322068214417, 0.6245892643928528, 0.6228550672531128, 0.6223074197769165, 0.6233114004135132, 0.6273275017738342, 0.6276013255119324, 0.6214859485626221, 0.6245892643928528, 0.6243154406547546, 0.6237677931785583, 0.6237677931785583, 0.6241328716278076, 0.6284227967262268, 0.6265060305595398, 0.6265972852706909, 0.6255019903182983, 0.6276013255119324, 0.6288791298866272]","[0.6248174905776978, 0.5777372121810913, 0.6036496162414551, 0.5824817419052124, 0.62189781665802, 0.6492700576782227, 0.6094890236854553, 0.6062043905258179, 0.6149635314941406, 0.6197080016136169, 0.6302919983863831, 0.6208029389381409, 0.6200730204582214, 0.607299268245697, 0.6098540425300598, 0.6197080016136169, 0.6098540425300598, 0.6036496162414551, 0.6167883276939392, 0.6324817538261414, 0.6222627758979797, 0.6211678981781006, 0.6248174905776978, 0.6036496162414551, 0.6186131238937378, 0.5846715569496155, 0.613503634929657, 0.62189781665802, 0.6346715092658997, 0.6186131238937378]",0.6656093047845625,0.5059171597633136
model_bigger_biggest_lstm_v16,Adam,0.001,"[0.5685468912124634, 0.569642186164856, 0.5654435753822327, 0.5742059350013733, 0.5854326486587524, 0.5820555090904236, 0.5829682350158691, 0.5689120292663574, 0.5789521932601929, 0.5830594897270203, 0.5962942838668823, 0.5961117148399353, 0.5871668457984924, 0.5930996537208557, 0.5878057479858398, 0.5891748666763306, 0.5959291458129883, 0.5920043587684631, 0.6037787795066833, 0.5892661809921265, 0.5950164198875427, 0.5851588249206543, 0.5911828875541687, 0.5924607515335083, 0.5987586975097656, 0.5888097882270813, 0.5856152176856995, 0.5782219767570496, 0.588262140750885, 0.6067907810211182]","[0.537956178188324, 0.4788321256637573, 0.5149635076522827, 0.5036496520042419, 0.6368613243103027, 0.624452531337738, 0.6401459574699402, 0.4832116663455963, 0.5788320899009705, 0.5576642155647278, 0.6788321137428284, 0.5813868641853333, 0.5583941340446472, 0.5339416265487671, 0.5441606044769287, 0.6693430542945862, 0.5916058421134949, 0.5430656671524048, 0.5875912308692932, 0.6182481646537781, 0.5558394193649292, 0.6149635314941406, 0.6291970610618591, 0.5627737045288086, 0.5124087333679199, 0.55474454164505, 0.5029197335243225, 0.49160584807395935, 0.6503649353981018, 0.5832116603851318]",0.6856991805445414,0.4970414201183432
model_bigger_biggest_lstm_v16,Adam,0.0012,"[0.5881708860397339, 0.594012439250946, 0.5978459119796753, 0.6025009155273438, 0.600949227809906, 0.5941949486732483, 0.5868017673492432, 0.588444709777832, 0.5729280710220337, 0.5903614163398743, 0.5906352400779724, 0.5932822227478027, 0.5854326486587524, 0.5924607515335083, 0.5943775177001953, 0.5871668457984924, 0.597298264503479, 0.5853413939476013, 0.6066082715988159, 0.6126323342323303, 0.6087075471878052, 0.6141840219497681, 0.625045657157898, 0.6161920428276062, 0.6075209975242615, 0.5860715508460999, 0.5857977271080017, 0.6256845593452454, 0.6382803916931152, 0.6133625507354736]","[0.5507299304008484, 0.5259124040603638, 0.6335766315460205, 0.5270072817802429, 0.6113138794898987, 0.6021897792816162, 0.5518248081207275, 0.4978102147579193, 0.5448905229568481, 0.5364963412284851, 0.6722627878189087, 0.5423357486724854, 0.5302919745445251, 0.5372262597084045, 0.6346715092658997, 0.6492700576782227, 0.5237226486206055, 0.5211678743362427, 0.5857664346694946, 0.6565693616867065, 0.6025547385215759, 0.5361313819885254, 0.6430656909942627, 0.668248176574707, 0.5664233565330505, 0.5357664227485657, 0.5642336010932922, 0.5945255756378174, 0.6551094651222229, 0.6295620203018188]",0.7227068464181866,0.4556213017751479
model_bigger_biggest_lstm_v16,Adam,0.0014,"[0.5857977271080017, 0.57347571849823, 0.5876232385635376, 0.5763052105903625, 0.5831508040428162, 0.5650784969329834, 0.5907265543937683, 0.5874406695365906, 0.5834246277809143, 0.5988499522209167, 0.6004015803337097, 0.5926433205604553, 0.564439594745636, 0.5739321112632751, 0.5709200501441956, 0.6071559190750122, 0.5946513414382935, 0.6077948212623596, 0.599215030670166, 0.6027747392654419, 0.5977546572685242, 0.6012230515480042, 0.6069733500480652, 0.6097115874290466, 0.6036874651908875, 0.6178349852561951, 0.6192041039466858, 0.6264147758483887, 0.6112632155418396, 0.6066082715988159]","[0.5186131596565247, 0.5248175263404846, 0.6124087572097778, 0.49197080731391907, 0.5656934380531311, 0.5587591528892517, 0.5598540306091309, 0.5244525671005249, 0.5189781188964844, 0.5824817419052124, 0.6248174905776978, 0.5240876078605652, 0.520802915096283, 0.5441606044769287, 0.5343065857887268, 0.5452554821968079, 0.543795645236969, 0.5211678743362427, 0.5828467011451721, 0.6729927062988281, 0.5667883157730103, 0.5532846450805664, 0.651094913482666, 0.6463503837585449, 0.6401459574699402, 0.5346715450286865, 0.5390511155128479, 0.6704379320144653, 0.5700730085372925, 0.6375912427902222]",0.7483478720592123,0.3047337278106509
model_bigger_biggest_lstm_v16,Adam,0.002,"[0.6150967478752136, 0.6221248507499695, 0.6073384284973145, 0.613818883895874, 0.6035049557685852, 0.6046915054321289, 0.6312522888183594, 0.6109893918037415, 0.6133625507354736, 0.6182000637054443, 0.6339905261993408, 0.6117196083068848, 0.6022270917892456, 0.6113545298576355, 0.6142752766609192, 0.6069733500480652, 0.6054216623306274, 0.5997626781463623, 0.6094377636909485, 0.5961117148399353, 0.6173785924911499, 0.6266885995864868, 0.5862541198730469, 0.5826031565666199, 0.5813252925872803, 0.5830594897270203, 0.5617926120758057, 0.5710113048553467, 0.5728368163108826, 0.5787696242332458]","[0.6813868880271912, 0.5605839490890503, 0.6197080016136169, 0.5740876197814941, 0.6010949015617371, 0.5843065977096558, 0.5824817419052124, 0.5357664227485657, 0.5197080373764038, 0.6872262954711914, 0.7032846808433533, 0.5397810339927673, 0.5313868522644043, 0.5806569457054138, 0.659853994846344, 0.6613138914108276, 0.6284671425819397, 0.5372262597084045, 0.5799270272254944, 0.6430656909942627, 0.6087591052055359, 0.5959854125976562, 0.6700729727745056, 0.6802919507026672, 0.6018248200416565, 0.5445255637168884, 0.4923357665538788, 0.5660583972930908, 0.5660583972930908, 0.5237226486206055]",0.31456515992598466,0.849112426035503
model_bigger_biggest_lstm_v16,Nadam,0.001,"[0.5726542472839355, 0.5963855385780334, 0.5801387429237366, 0.5925520062446594, 0.5897225141525269, 0.5998539328575134, 0.608616292476654, 0.604600191116333, 0.6053304076194763, 0.6106243133544922, 0.600949227809906, 0.6097115874290466, 0.6121760010719299, 0.6125410795211792, 0.625045657157898, 0.6147316694259644, 0.6108068823814392, 0.6175611615180969, 0.6212121248245239, 0.628696620464325, 0.6281489729881287, 0.6296093463897705, 0.6202080845832825, 0.6279664039611816, 0.6360898017883301, 0.6429353952407837, 0.6447608470916748, 0.6492332816123962, 0.6446695923805237, 0.6510587930679321]","[0.6098540425300598, 0.535401463508606, 0.6094890236854553, 0.5565693378448486, 0.6083941459655762, 0.6664233803749084, 0.5459854006767273, 0.6259124279022217, 0.5978102087974548, 0.5868613123893738, 0.6343065500259399, 0.6321167945861816, 0.5879561901092529, 0.6054744720458984, 0.6419708132743835, 0.6083941459655762, 0.5770072937011719, 0.5952554941177368, 0.5894160866737366, 0.6430656909942627, 0.5992700457572937, 0.5937955975532532, 0.6543795466423035, 0.6000000238418579, 0.6543795466423035, 0.6116788387298584, 0.5959854125976562, 0.6489050984382629, 0.69525545835495, 0.6467153429985046]",0.6016389109172614,0.48520710059171596
model_bigger_biggest_lstm_v16,Nadam,0.002,"[0.6293355226516724, 0.641383707523346, 0.6294267773628235, 0.6324388384819031, 0.6320737600326538, 0.6276925802230835, 0.6404709815979004, 0.6456736326217651, 0.64521723985672, 0.6439393758773804, 0.6422051787376404, 0.6431179046630859, 0.6470426917076111, 0.6464037895202637, 0.6601861715316772, 0.6491420269012451, 0.6453084945678711, 0.6497809290885925, 0.6596385836601257, 0.6566265225410461, 0.6618291139602661, 0.6547097563743591, 0.6492332816123962, 0.655987560749054, 0.6603687405586243, 0.6657539010047913, 0.6569003462791443, 0.6481379866600037, 0.6509674787521362, 0.665571391582489]","[0.68905109167099, 0.5467153191566467, 0.56094890832901, 0.5864963531494141, 0.5624087452888489, 0.6996350288391113, 0.5273722410202026, 0.6441605687141418, 0.6375912427902222, 0.6945255398750305, 0.6678832173347473, 0.6284671425819397, 0.5784671306610107, 0.7010948657989502, 0.6463503837585449, 0.6445255279541016, 0.6211678981781006, 0.6262773871421814, 0.5591241121292114, 0.7124087810516357, 0.6602189540863037, 0.6905109286308289, 0.6948904991149902, 0.6375912427902222, 0.6784671545028687, 0.5806569457054138, 0.5843065977096558, 0.6711679100990295, 0.7047445178031921, 0.6846715211868286]",0.8477398889770024,0.16568047337278108
model_bigger_biggest_lstm_v16,Nadam,0.01,"[0.5824205875396729, 0.5578678250312805, 0.5405257344245911, 0.5252829790115356, 0.5139649510383606, 0.5063892006874084, 0.5292990207672119, 0.47836801409721375, 0.6162832975387573, 0.6330777406692505, 0.5921869277954102, 0.6153705716133118, 0.628696620464325, 0.6575392484664917, 0.6569916009902954, 0.6524279117584229, 0.6513326168060303, 0.6456736326217651, 0.6270536780357361, 0.6279664039611816, 0.6637458801269531, 0.6443957686424255, 0.6584519743919373, 0.6562613844871521, 0.6487769484519958, 0.6637458801269531, 0.6555312275886536, 0.6487769484519958, 0.6100766658782959, 0.6485943794250488]","[0.668248176574707, 0.37810218334198, 0.668248176574707, 0.5040146112442017, 0.5018247961997986, 0.6686131358146667, 0.5514598488807678, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.33175182342529297, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707]",1.0,0.0
model_double_lstm_double_layers,Adagrad,0.008,"[0.47407811880111694, 0.4915114939212799, 0.4816538989543915, 0.48439210653305054, 0.48859071731567383, 0.49005112051963806, 0.4915114939212799, 0.48694780468940735, 0.4919678568840027, 0.4939759075641632, 0.48986855149269104, 0.49981746077537537, 0.4949799180030823, 0.4974443316459656, 0.49671411514282227, 0.5022818446159363, 0.5016429424285889, 0.49963489174842834, 0.5068455934524536, 0.5047462582588196, 0.505385160446167, 0.507301926612854, 0.5022818446159363, 0.5065717697143555, 0.50173419713974, 0.509218692779541, 0.5084884762763977, 0.5045636892318726, 0.507484495639801, 0.5100401639938354]","[0.4897810220718384, 0.4777372181415558, 0.4799270033836365, 0.48905110359191895, 0.4875912368297577, 0.4832116663455963, 0.4879561960697174, 0.4901459813117981, 0.5029197335243225, 0.5076642632484436, 0.5036496520042419, 0.4923357665538788, 0.5047445297241211, 0.5040146112442017, 0.5080292224884033, 0.5080292224884033, 0.4930656850337982, 0.5058394074440002, 0.5047445297241211, 0.5021897554397583, 0.5029197335243225, 0.49635037779808044, 0.48868614435195923, 0.5080292224884033, 0.49817517399787903, 0.4850364923477173, 0.5, 0.5091241002082825, 0.5105839371681213, 0.510948896408081]",0.2564102564102564,0.9378698224852071
model_double_lstm_double_layers,Adagrad,0.001,"[0.5051113367080688, 0.5115005373954773, 0.5101314187049866, 0.5094925165176392, 0.5099489092826843, 0.5131434798240662, 0.5094925165176392, 0.5125045776367188, 0.5091274380683899, 0.5106790661811829, 0.5141475200653076, 0.5146951675415039, 0.5114092826843262, 0.5122307538986206, 0.5137823820114136, 0.5134173035621643, 0.5125045776367188, 0.5150602459907532, 0.5145125985145569, 0.5123220086097717, 0.5105878114700317, 0.5155166387557983, 0.5151515007019043, 0.5100401639938354, 0.5158817172050476, 0.5143300294876099, 0.5107703804969788, 0.5153340697288513, 0.5183461308479309, 0.5178897380828857]","[0.5102189779281616, 0.5051094889640808, 0.5054744482040405, 0.5087591409683228, 0.5032846927642822, 0.5054744482040405, 0.5072992444038391, 0.49635037779808044, 0.5047445297241211, 0.5051094889640808, 0.5094890594482422, 0.5040146112442017, 0.5029197335243225, 0.5029197335243225, 0.5021897554397583, 0.5040146112442017, 0.5051094889640808, 0.5098540186882019, 0.5029197335243225, 0.5018247961997986, 0.5014598369598389, 0.5069342851638794, 0.5072992444038391, 0.5029197335243225, 0.5091241002082825, 0.5010948777198792, 0.5032846927642822, 0.5094890594482422, 0.5065693259239197, 0.5043795704841614]",0.2471583399418451,0.9467455621301775
model_double_lstm_double_layers,Adagrad,0.002,"[0.505385160446167, 0.5161555409431458, 0.5169770121574402, 0.514603853225708, 0.5190762877464294, 0.5166118741035461, 0.5116831064224243, 0.5124132633209229, 0.5159729719161987, 0.5143300294876099, 0.5152428150177002, 0.5192588567733765, 0.518437385559082, 0.5159729719161987, 0.5176159143447876, 0.5132347345352173, 0.4903249442577362, 0.496349036693573, 0.5046550035476685, 0.5121394395828247, 0.5140562057495117, 0.5100401639938354, 0.5122307538986206, 0.5140562057495117, 0.5123220086097717, 0.5105878114700317, 0.5138736963272095, 0.5134173035621643, 0.5177071690559387, 0.5173420906066895]","[0.49343064427375793, 0.5051094889640808, 0.5072992444038391, 0.5058394074440002, 0.5131387114524841, 0.50620436668396, 0.5032846927642822, 0.5087591409683228, 0.5076642632484436, 0.5069342851638794, 0.5069342851638794, 0.5098540186882019, 0.5025547742843628, 0.5127737522125244, 0.5021897554397583, 0.5029197335243225, 0.47226276993751526, 0.49416059255599976, 0.4996350407600403, 0.5003649592399597, 0.5010948777198792, 0.5010948777198792, 0.5014598369598389, 0.4948905110359192, 0.5, 0.5003649592399597, 0.5018247961997986, 0.5076642632484436, 0.5043795704841614, 0.5032846927642822]",0.25350251123447,0.9319526627218935
model_double_lstm_double_layers,Adam,0.001,"[0.5002738237380981, 0.5181635618209839, 0.5427163243293762, 0.5283862948417664, 0.5083059668540955, 0.522270917892456, 0.5141475200653076, 0.5234574675559998, 0.5185286402702332, 0.5104965567588806, 0.5369660258293152, 0.5282037258148193, 0.6155531406402588, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531]","[0.4905109405517578, 0.49635037779808044, 0.5029197335243225, 0.5113138556480408, 0.50620436668396, 0.5189781188964844, 0.5233576893806458, 0.5021897554397583, 0.522992730140686, 0.5167883038520813, 0.5427007079124451, 0.4901459813117981, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707]",1.0,0.0
model_double_lstm_double_layers,Adam,0.0012,"[0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531]","[0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707]",1.0,0.0
model_double_lstm_double_layers,Adam,0.0014,"[0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531]","[0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707]",1.0,0.0
model_double_lstm_double_layers,Adam,0.002,"[0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531]","[0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707]",1.0,0.0
model_double_lstm_double_layers,Nadam,0.001,"[0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531]","[0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707]",1.0,0.0
