@RELATION fixation_to_clicks_a

@ATTRIBUTE FPOGX REAL
@ATTRIBUTE FPOGY REAL 
@ATTRIBUTE FPOGS REAL
@ATTRIBUTE FPOGD REAL 
@ATTRIBUTE CS {0,1}

@DATA
0.39861,0.65207,25.58069,0.26138,0
0.39867,0.65211,25.58069,0.2681,0
0.39872,0.65191,25.58069,0.27512,0
0.39852,0.65205,25.58069,0.28183,0
0.39823,0.65189,25.58069,0.28821,0
0.39796,0.65173,25.58069,0.29492,0
0.39748,0.65147,25.58069,0.30188,0
0.39704,0.65134,25.58069,0.31024,0
0.39663,0.65122,25.58069,0.31531,0
0.39714,0.64992,25.58069,0.3219,0
0.39725,0.64695,25.58069,0.32877,0
0.39736,0.64397,25.58069,0.33493,0
0.3972,0.64432,25.58069,0.34195,0
0.39661,0.64445,25.58069,0.34851,0
0.39602,0.64459,25.58069,0.35519,0
0.39545,0.64507,25.58069,0.36234,0
0.39553,0.64582,25.58069,0.36887,0
0.3956,0.64657,25.58069,0.37567,0
0.39519,0.64714,25.58069,0.3822,0
0.39446,0.64729,25.58069,0.38864,0
0.39373,0.64745,25.58069,0.3963,0
0.39351,0.64758,25.58069,0.40234,0
0.39367,0.64783,25.58069,0.40921,0
0.39382,0.64808,25.58069,0.41577,0
0.39348,0.64902,25.58069,0.42221,0
0.39302,0.65017,25.58069,0.42908,0
0.39257,0.65132,25.58069,0.43579,0
0.39248,0.6507,25.58069,0.44247,0
0.39266,0.65028,25.58069,0.44882,0
0.39284,0.65008,25.58069,0.45572,0
0.39295,0.64964,25.58069,0.46265,0
0.39302,0.65087,25.58069,0.46927,0
0.39309,0.6521,25.58069,0.47586,0
0.39308,0.65268,25.58069,0.48282,0
0.39313,0.6529,25.58069,0.48944,0
0.39319,0.6529,25.58069,0.49619,0
0.39303,0.65384,25.58069,0.50287,0
0.39296,0.65462,25.58069,0.50958,0
0.3929,0.65518,25.58069,0.51608,0
0.39359,0.65554,25.58069,0.52335,0
0.39413,0.65547,25.58069,0.52939,0
0.39466,0.6554,25.58069,0.5361,0
0.39471,0.65533,25.58069,0.54358,0
0.39481,0.65544,25.58069,0.55008,0
0.39491,0.65556,25.58069,0.5564,0
0.39398,0.65582,25.58069,0.56293,0
0.3924,0.65612,25.58069,0.56973,0
0.39082,0.65641,25.58069,0.57635,0
0.38734,0.6566,25.58069,0.5831,0
0.35944,0.67026,25.58069,0.5831,0
0.29583,0.66991,25.58069,0.5831,0
0.28356,0.67156,25.58069,0.5831,0
0.24858,0.67582,25.58069,0.5831,0
0.25153,0.67943,25.58069,0.5831,0
0.24721,0.67814,25.58069,0.5831,0
0.24235,0.6775,26.19025,0.02045,0
0.23944,0.67712,26.19025,0.02679,0
0.23937,0.67646,26.19025,0.03366,0
0.23947,0.67596,26.19025,0.04056,0
0.23954,0.67558,26.19025,0.0466,0
0.24174,0.67717,26.19025,0.05399,0
0.24306,0.67602,26.19025,0.06067,0
0.24413,0.67509,26.19025,0.06693,0
0.24458,0.67386,26.19025,0.0741,0
0.2443,0.67438,26.19025,0.08032,0
0.24406,0.67483,26.19025,0.08725,0
0.24334,0.67538,26.19025,0.09351,0
0.24244,0.67493,26.19025,0.10083,0
0.24178,0.67513,26.19025,0.10739,0
0.24113,0.67635,26.19025,0.11423,0
0.24069,0.67775,26.19025,0.12103,0
0.2403,0.679,26.19025,0.12723,0
0.24031,0.6797,26.19025,0.13409,0
0.24043,0.67944,26.19025,0.14087,0
0.24046,0.67877,26.19025,0.1478,0
0.24074,0.67792,26.19025,0.15451,0
0.24117,0.67744,26.19025,0.16113,0
0.24157,0.677,26.19025,0.16812,0
0.24238,0.67616,26.19025,0.17535,0
0.2433,0.6756,26.19025,0.1813,0
0.24416,0.67507,26.19025,0.18787,0
0.24393,0.67472,26.19025,0.1947,0
0.24423,0.67248,26.19025,0.20105,0
0.24458,0.67073,26.19025,0.20877,0
0.24464,0.67133,26.19025,0.21472,0
0.24509,0.67106,26.19025,0.22168,0
0.24552,0.6708,26.19025,0.22827,0
0.24578,0.671,26.19025,0.23486,0
0.24774,0.66897,26.19025,0.24164,0
0.26689,0.64452,26.19025,0.24164,0
0.34193,0.58869,26.19025,0.24164,0
0.35956,0.57135,26.19025,0.24164,0
0.40221,0.5354,26.19025,0.24164,0
0.40242,0.51856,26.19025,0.24164,0
0.40623,0.51827,26.19025,0.24164,0
0.40814,0.51813,26.45999,0.01852,0
0.41115,0.51931,26.45999,0.02515,0
0.41296,0.51888,26.45999,0.0322,0
0.41425,0.51857,26.45999,0.03888,0
0.41421,0.5204,26.45999,0.04523,0
0.41432,0.52151,26.45999,0.052,0
0.41441,0.5224,26.45999,0.0585,0
0.41447,0.52321,26.45999,0.06558,0
0.41521,0.52521,26.45999,0.07193,0
0.41583,0.5269,26.45999,0.07901,0
0.4163,0.529,26.45999,0.08755,0
0.41594,0.53055,26.45999,0.09283,0
0.41562,0.53191,26.45999,0.10196,0
0.41519,0.5335,26.45999,0.1069,0
0.41492,0.53423,26.45999,0.11249,0
0.41467,0.53489,26.45999,0.11914,0
0.41387,0.53643,26.45999,0.1254,0
0.41297,0.53818,26.45999,0.13266,0
0.41216,0.53977,26.45999,0.13889,0
0.41101,0.54026,26.45999,0.14584,0
0.40994,0.54149,26.45999,0.1528,0
0.40896,0.54262,26.45999,0.15921,0
0.409,0.54108,26.45999,0.16562,0
0.40922,0.54011,26.45999,0.17282,0
0.40941,0.53922,26.45999,0.1795,0
0.40964,0.5385,26.45999,0.18622,0
0.40965,0.538,26.45999,0.19315,0
0.40965,0.53793,26.45999,0.19962,0
0.40959,0.53876,26.45999,0.20621,0
0.4092,0.5402,26.45999,0.21277,0
0.40883,0.54156,26.45999,0.21939,0
0.4082,0.54254,26.45999,0.22589,0
0.40824,0.54372,26.45999,0.23273,0
0.40829,0.54453,26.45999,0.23941,0
0.40814,0.54521,26.45999,0.24622,0
0.40783,0.54633,26.45999,0.25311,0
0.40755,0.54739,26.45999,0.25992,0
0.40722,0.54836,26.45999,0.26627,0
0.39967,0.57722,26.45999,0.26627,0
0.39462,0.58069,26.45999,0.26627,0
0.39263,0.58193,26.45999,0.26627,0
0.39061,0.58174,26.73407,0.02191,0
0.3894,0.58163,26.73407,0.02609,0
0.38721,0.58218,26.73407,0.03217,0
0.38522,0.5839,26.73407,0.03891,0
0.38372,0.58519,26.73407,0.04568,0
0.38502,0.58467,26.73407,0.05237,0
0.38567,0.58701,26.73407,0.05951,0
0.3862,0.5899,26.73407,0.06607,0
0.38807,0.59256,26.73407,0.07285,0
0.38941,0.59306,26.73407,0.07944,0
0.39057,0.59349,26.73407,0.08612,0
0.39094,0.59397,26.73407,0.09253,0
0.39171,0.59379,26.73407,0.09927,0
0.3924,0.59297,26.73407,0.10587,0
0.39237,0.59174,26.73407,0.11292,0
0.39227,0.59141,26.73407,0.11972,0
0.39217,0.59111,26.73407,0.1265,0
0.39141,0.59067,26.73407,0.13278,0
0.39182,0.591,26.73407,0.13995,0
0.3922,0.59131,26.73407,0.14603,0
0.39208,0.59147,26.73407,0.15317,0
0.39206,0.59186,26.73407,0.15997,0
0.39205,0.59222,26.73407,0.16678,0
0.39379,0.59074,26.73407,0.17343,0
0.39451,0.58837,26.73407,0.18027,0
0.39519,0.58568,26.73407,0.18686,0
0.39536,0.58223,26.73407,0.19348,0
0.3962,0.57784,26.73407,0.20029,0
0.40502,0.54473,26.73407,0.20029,0
0.4051,0.51414,26.73407,0.20029,0
0.41095,0.50628,26.73407,0.20029,0
0.41373,0.50593,26.94116,0.01965,0
0.41336,0.506,26.94116,0.02655,0
0.41178,0.50573,26.94116,0.03323,0
0.41065,0.50554,26.94116,0.03995,0
0.40983,0.50558,26.94116,0.04907,0
0.40864,0.50622,26.94116,0.05444,0
0.40768,0.50797,26.94116,0.06009,0
0.40549,0.51098,26.94116,0.06674,0
0.40572,0.51447,26.94116,0.07333,0
0.40593,0.51743,26.94116,0.08011,0
0.40784,0.51553,26.94116,0.08694,0
0.40939,0.51371,26.94116,0.09302,0
0.41079,0.51132,26.94116,0.09991,0
0.4118,0.50928,26.94116,0.1066,0
0.41227,0.50791,26.94116,0.11292,0
0.41269,0.50669,26.94116,0.12,0
0.41272,0.50538,26.94116,0.12689,0
0.41225,0.50466,26.94116,0.13358,0
0.41182,0.50399,26.94116,0.14044,0
0.41107,0.50352,26.94116,0.14734,0
0.41041,0.50246,26.94116,0.15399,0
0.40979,0.50148,26.94116,0.16077,0
0.40985,0.50119,26.94116,0.16736,0
0.40974,0.50085,26.94116,0.17395,0
0.40964,0.50053,26.94116,0.18033,0
0.41022,0.49979,26.94116,0.18729,0
0.41064,0.49909,26.94116,0.19418,0
0.41103,0.49844,26.94116,0.20023,0
0.41112,0.49739,26.94116,0.20743,0
0.41132,0.49658,26.94116,0.21408,0
0.4115,0.49582,26.94116,0.22083,0
0.41154,0.49558,26.94116,0.22702,0
0.41143,0.49524,26.94116,0.23425,0
0.41133,0.49492,26.94116,0.24088,0
0.41083,0.49489,26.94116,0.24963,0
0.41102,0.49526,26.94116,0.25528,0
0.41122,0.49526,26.94116,0.26236,0
0.41135,0.49477,26.94116,0.26767,0
0.41145,0.49378,26.94116,0.27426,0
0.41156,0.4925,26.94116,0.28125,0
0.41164,0.49116,26.94116,0.28769,0
0.41177,0.49025,26.94116,0.29434,0
0.41187,0.48969,26.94116,0.30118,0
0.41228,0.48915,26.94116,0.30789,0
0.41216,0.48891,26.94116,0.31412,0
0.41219,0.48782,26.94116,0.32117,0
0.41231,0.48758,26.94116,0.32797,0
0.41207,0.48759,26.94116,0.33417,0
0.41185,0.4873,26.94116,0.34131,0
0.41183,0.48676,26.94116,0.3479,0
0.41194,0.48615,26.94116,0.35443,0
0.41204,0.48554,26.94116,0.36172,0
0.41214,0.48485,26.94116,0.36813,0
0.41258,0.48423,26.94116,0.37485,0
0.41301,0.48362,26.94116,0.38129,0
0.41336,0.4831,26.94116,0.38773,0
0.41315,0.48247,26.94116,0.3945,0
0.41294,0.48184,26.94116,0.4014,0
0.41241,0.48248,26.94116,0.40805,0
0.412,0.48256,26.94116,0.41483,0
0.41158,0.48264,26.94116,0.42175,0
0.41163,0.48268,26.94116,0.42819,0
0.41137,0.48249,26.94116,0.43481,0
0.4111,0.48257,26.94116,0.44162,0
0.41077,0.48346,26.94116,0.44827,0
0.41075,0.48479,26.94116,0.4552,0
0.41073,0.48613,26.94116,0.46167,0
0.40831,0.51873,26.94116,0.46167,0
0.41479,0.58428,26.94116,0.46167,0
0.41708,0.60275,26.94116,0.46167,0
0.4157,0.63426,26.94116,0.46167,0
0.41489,0.63557,26.94116,0.46167,0
0.41462,0.63601,26.94116,0.46167,0
0.41588,0.63492,27.42996,0.02026,0
0.4168,0.63394,27.42996,0.02719,0
0.41742,0.63329,27.42996,0.03351,0
0.41991,0.63551,27.42996,0.04016,0
0.41774,0.63642,27.42996,0.04684,0
0.41603,0.63825,27.42996,0.0535,0
0.41448,0.64031,27.42996,0.06021,0
0.41328,0.64244,27.42996,0.06693,0
0.41227,0.64506,27.42996,0.07364,1
0.41178,0.64755,27.42996,0.0802,0
0.41129,0.64978,27.42996,0.08688,0
0.41087,0.65171,27.42996,0.09372,0
0.41076,0.65332,27.42996,0.1012,0
0.41099,0.65467,27.42996,0.10672,0
0.41122,0.6553,27.42996,0.11328,0
0.41015,0.65529,27.42996,0.12036,0
0.40957,0.6545,27.42996,0.12735,0
0.40905,0.6533,27.42996,0.13388,0
0.40909,0.65229,27.42996,0.14041,0
0.40938,0.65094,27.42996,0.14728,0
0.40965,0.6497,27.42996,0.1535,0
0.41064,0.64938,27.42996,0.16061,0
0.41087,0.64942,27.42996,0.16696,0
0.41109,0.64902,27.42996,0.17389,0
0.4108,0.6484,27.42996,0.1806,0
0.41122,0.64597,27.42996,0.18768,0
0.41162,0.6437,27.42996,0.19379,0
0.41166,0.64218,27.42996,0.20169,0
0.41115,0.64117,27.42996,0.20816,0
0.41066,0.64059,27.42996,0.21423,0
0.41096,0.63997,27.42996,0.2207,0
0.41103,0.63933,27.42996,0.22736,0
0.4111,0.63872,27.42996,0.23386,0
0.41085,0.63823,27.42996,0.24063,0
0.41116,0.61253,27.42996,0.24063,0
0.41317,0.61661,27.42996,0.24063,0
0.42339,0.61731,27.42996,0.24063,0
0.4229,0.61994,27.67697,0.02045,0
0.42251,0.62357,27.67697,0.02722,0
0.4193,0.62819,27.67697,0.03397,0
0.41923,0.63301,27.67697,0.0405,0
0.41917,0.63662,27.67697,0.04691,0
0.4197,0.63774,27.67697,0.05405,0
0.42081,0.63754,27.67697,0.06104,0
0.42177,0.63642,27.67697,0.06757,0
0.42329,0.63558,27.67697,0.0741,0
0.42471,0.63464,27.67697,0.08115,0
0.42594,0.63383,27.67697,0.08792,0
0.42471,0.63334,27.67697,0.0947,0
0.42556,0.63239,27.67697,0.10147,0
0.42631,0.63156,27.67697,0.10751,0
0.42558,0.63146,27.67697,0.11432,0
0.42493,0.63034,27.67697,0.12085,0
0.42435,0.62932,27.67697,0.12778,0
0.42417,0.62899,27.67697,0.13419,0
0.42373,0.62875,27.67697,0.14139,0
0.42331,0.62899,27.67697,0.14774,0
0.42194,0.62977,27.67697,0.15442,0
0.42085,0.63081,27.67697,0.16122,0
0.41985,0.63218,27.67697,0.16962,0
0.41901,0.6335,27.67697,0.17493,0
0.41841,0.63456,27.67697,0.18198,0
0.41785,0.63518,27.67697,0.18823,0
0.41727,0.63539,27.67697,0.19461,0
0.41805,0.63554,27.67697,0.20181,0
0.41881,0.63537,27.67697,0.2085,0
0.41976,0.6341,27.67697,0.21521,0
0.42067,0.63305,27.67697,0.22183,0
0.42151,0.63236,27.67697,0.22858,0
0.42149,0.63197,27.67697,0.23544,0
0.42172,0.63226,27.67697,0.24203,0
0.42193,0.63253,27.67697,0.24869,0
0.42258,0.63209,27.67697,0.25558,0
0.42335,0.63191,27.67697,0.26312,0
0.4241,0.63148,27.67697,0.26852,0
0.42419,0.6309,27.67697,0.27548,0
0.4244,0.63029,27.67697,0.28223,0
0.4246,0.62971,27.67697,0.29114,0
0.42423,0.62889,27.67697,0.29684,0
0.42414,0.62821,27.67697,0.3028,0
0.42407,0.62757,27.67697,0.30893,0
0.42446,0.62658,27.67697,0.31558,0
0.42534,0.62601,27.67697,0.32208,0
0.43717,0.60179,27.67697,0.32208,0
0.42795,0.61565,27.67697,0.32208,0
0.4416,0.6348,27.67697,0.32208,0
0.44842,0.64437,28.00613,0.01968,0
0.46258,0.65586,28.00613,0.02637,0
0.47335,0.66268,28.00613,0.03326,0
0.48131,0.66625,28.00613,0.03961,0
0.48653,0.67091,28.00613,0.04596,0
0.49229,0.67445,28.00613,0.05267,0
0.4969,0.67729,28.00613,0.05978,0
0.49828,0.68131,28.00613,0.06827,0
0.50089,0.68598,28.00613,0.07437,0
0.50296,0.69056,28.00613,0.08032,0
0.50268,0.69505,28.00613,0.08691,0
0.50285,0.69915,28.00613,0.09402,0
0.52119,0.7222,28.00613,0.09402,0
0.51549,0.7484,28.00613,0.09402,0
0.50957,0.75273,28.00613,0.09402,0
0.50698,0.75288,28.10645,0.01981,0
0.51093,0.75126,28.10645,0.02637,0
0.51172,0.74981,28.10645,0.03317,0
0.51228,0.74877,28.10645,0.03998,0
0.51262,0.75071,28.10645,0.04678,0
0.51361,0.75076,28.10645,0.05322,0
0.51441,0.75081,28.10645,0.06015,0
0.51216,0.75137,28.10645,0.0668,0
0.51209,0.75082,28.10645,0.07599,0
0.51203,0.75036,28.10645,0.08167,0
0.51384,0.75007,28.10645,0.08728,0
0.51346,0.7498,28.10645,0.09479,0
0.51314,0.74956,28.10645,0.10062,0
0.51641,0.74767,28.10645,0.10718,0
0.5213,0.74622,28.10645,0.11386,0
0.52568,0.74492,28.10645,0.12045,0
0.53045,0.74461,28.10645,0.12674,0
0.53425,0.74484,28.10645,0.13385,0
0.53425,0.74484,28.10645,0.14041,0
0.53425,0.74484,28.10645,0.14709,0
0.53425,0.74484,28.10645,0.15866,0
0.54973,0.7404,28.10645,0.15866,0
0.54973,0.7404,28.10645,0.15866,0
0.61036,0.71135,28.10645,0.15866,0
0.68755,0.68165,28.10645,0.15866,0
0.69583,0.68132,28.10645,0.15866,0
0.69114,0.68437,28.10645,0.15866,0
0.68778,0.6866,28.30396,0.01645,0
0.68525,0.68923,28.30396,0.02319,0
0.68892,0.69202,28.30396,0.02972,0
0.685,0.69627,28.30396,0.03653,0
0.6825,0.69838,28.30396,0.04364,0
0.68132,0.69818,28.30396,0.05005,0
0.67906,0.6967,28.30396,0.05679,0
0.67768,0.69425,28.30396,0.06363,0
0.67625,0.69151,28.30396,0.07037,0
0.67475,0.69106,28.30396,0.07687,0
0.67307,0.69171,28.30396,0.08374,0
0.6696,0.69118,28.30396,0.09045,0
0.66746,0.69147,28.30396,0.0968,0
0.66537,0.69228,28.30396,0.10397,0
0.66277,0.6946,28.30396,0.11078,0
0.66164,0.69741,28.30396,0.1174,0
0.66063,0.69994,28.30396,0.12405,0
0.65866,0.702,28.30396,0.13086,0
0.65582,0.70385,28.30396,0.13763,0
0.65322,0.70554,28.30396,0.14435,0
0.62673,0.7222,28.30396,0.14435,0
0.61015,0.72078,28.30396,0.14435,0
0.60463,0.72031,28.30396,0.14435,0
0.60466,0.72159,28.45486,0.01981,0
0.59939,0.7259,28.45486,0.02661,0
0.59609,0.7281,28.45486,0.03345,0
0.59585,0.72619,28.45486,0.04019,0
0.59557,0.7238,28.45486,0.04688,0
0.59535,0.72195,28.45486,0.05362,0
0.5958,0.72336,28.45486,0.06024,0
0.59437,0.72452,28.45486,0.06674,0
0.59319,0.72549,28.45486,0.07358,0
0.59162,0.72482,28.45486,0.07977,0
0.59298,0.72348,28.45486,0.08694,0
0.59416,0.72232,28.45486,0.09384,0
0.59367,0.72059,28.45486,0.10062,0
0.59329,0.71984,28.45486,0.10715,0
0.59295,0.71918,28.45486,0.11383,0
0.59196,0.71894,28.45486,0.12061,0
0.59278,0.7183,28.45486,0.12805,0
0.59352,0.71772,28.45486,0.13361,0
0.59351,0.71709,28.45486,0.14087,0
0.59407,0.71627,28.45486,0.14703,0
0.59459,0.71551,28.45486,0.15411,0
0.59483,0.71561,28.45486,0.16055,0
0.59525,0.7156,28.45486,0.16849,0
0.5957,0.71544,28.45486,0.1741,0
0.59537,0.71484,28.45486,0.18365,0
0.59553,0.71436,28.45486,0.18872,0
0.59562,0.7141,28.45486,0.19421,0
0.5954,0.71408,28.45486,0.20093,0
0.59492,0.71462,28.45486,0.20728,0
0.59449,0.71506,28.45486,0.21405,0
0.59436,0.71517,28.45486,0.22076,0
0.59436,0.71425,28.45486,0.22733,0
0.59436,0.71335,28.45486,0.23428,0
0.59469,0.71284,28.45486,0.24097,0
0.59446,0.71268,28.45486,0.24722,0
0.59426,0.71245,28.45486,0.25412,0
0.59383,0.71226,28.45486,0.26111,0
0.59362,0.71201,28.45486,0.26767,0
0.59341,0.7118,28.45486,0.27423,0
0.59367,0.71153,28.45486,0.2822,0
0.59426,0.71103,28.45486,0.28793,0
0.59478,0.71064,28.45486,0.29633,0
0.59494,0.71075,28.45486,0.30133,0
0.59537,0.71109,28.45486,0.30804,0
0.5958,0.71137,28.45486,0.31421,0
0.59555,0.71172,28.45486,0.32068,0
0.59611,0.71194,28.45486,0.32764,0
0.59671,0.71207,28.45486,0.33405,0
0.59706,0.71139,28.45486,0.34122,0
0.59786,0.71055,28.45486,0.34766,0
0.59861,0.70985,28.45486,0.35446,0
0.59891,0.71013,28.45486,0.36154,0
0.59949,0.71022,28.45486,0.36826,0
0.60007,0.71034,28.45486,0.37491,0
0.60083,0.70954,28.45486,0.3855,0
0.60195,0.7088,28.45486,0.39142,0
0.60307,0.70806,28.45486,0.3967,0
0.60428,0.70793,28.45486,0.40482,0
0.60479,0.7079,28.45486,0.40982,0
0.60529,0.70787,28.45486,0.41525,0
0.606,0.70803,28.45486,0.42166,0
0.60663,0.70809,28.45486,0.42847,0
0.60723,0.70823,28.45486,0.43506,0
0.60775,0.70834,28.45486,0.44202,0
0.60784,0.70865,28.45486,0.44846,0
0.6079,0.70905,28.45486,0.4552,0
0.60839,0.70961,28.45486,0.46188,0
0.60883,0.71017,28.45486,0.46844,0
0.6093,0.71063,28.45486,0.47507,0
0.60946,0.7107,28.45486,0.48206,0
0.60962,0.71105,28.45486,0.48892,0
0.60977,0.71146,28.45486,0.49692,0
0.61048,0.7115,28.45486,0.50293,0
0.61076,0.71154,28.45486,0.50922,0
0.61106,0.71152,28.45486,0.5155,0
0.61167,0.71189,28.45486,0.5224,0
0.61216,0.71119,28.45486,0.52908,0
0.61266,0.7105,28.45486,0.53571,0
0.61315,0.71044,28.45486,0.54251,0
0.61328,0.71121,28.45486,0.54919,0
0.61335,0.71214,28.45486,0.55582,0
0.6134,0.7121,28.45486,0.56223,0
0.61398,0.71138,28.45486,0.56973,0
0.61452,0.71079,28.45486,0.57571,0
0.61529,0.70757,28.45486,0.58237,0
0.61009,0.67414,28.45486,0.58237,0
0.61503,0.59199,28.45486,0.58237,0
0.60983,0.57807,28.45486,0.58237,0
0.60725,0.53741,28.45486,0.58237,0
0.6057,0.54087,28.45486,0.58237,0
0.60191,0.53867,28.45486,0.58237,0
0.59934,0.53548,29.06625,0.01819,0
0.59807,0.53234,29.06625,0.02484,0
0.59982,0.52525,29.06625,0.03119,0
0.60115,0.52298,29.06625,0.03802,0
0.60214,0.52127,29.06625,0.04477,0
0.60297,0.51758,29.06625,0.05127,0
0.60329,0.51665,29.06625,0.05798,0
0.60368,0.51536,29.06625,0.0647,0
0.60388,0.5122,29.06625,0.07166,0
0.60402,0.5085,29.06625,0.07806,0
0.60415,0.50533,29.06625,0.08487,0
0.60416,0.50387,29.06625,0.09174,0
0.60439,0.50252,29.06625,0.09818,0
0.60459,0.50133,29.06625,0.10516,0
0.60439,0.50106,29.06625,0.11218,0
0.60445,0.50098,29.06625,0.11877,0
0.60444,0.50121,29.06625,0.1254,0
0.60437,0.50019,29.06625,0.13226,0
0.60427,0.49979,29.06625,0.13882,0
0.60418,0.49943,29.06625,0.14548,0
0.60442,0.4987,29.06625,0.15225,0
0.60454,0.49791,29.06625,0.15878,0
0.6047,0.49695,29.06625,0.16562,0
0.60498,0.49572,29.06625,0.17258,0
0.60507,0.49523,29.06625,0.17911,0
0.60509,0.49509,29.06625,0.18573,0
0.6049,0.495,29.06625,0.1936,0
0.60453,0.49506,29.06625,0.19907,0
0.60409,0.49551,29.06625,0.20587,0
0.60378,0.4961,29.06625,0.2124,0
0.60358,0.49633,29.06625,0.21924,0
0.60344,0.49628,29.06625,0.22577,0
0.60276,0.49645,29.06625,0.23248,0
0.60202,0.49702,29.06625,0.23929,0
0.60137,0.49725,29.06625,0.24564,0
0.59911,0.49803,29.06625,0.2522,0
0.59655,0.49901,29.06625,0.259,0
0.56754,0.51211,29.06625,0.259,0
0.5228,0.53062,29.06625,0.259,0
0.50738,0.53851,29.06625,0.259,0
0.49967,0.54246,29.33185,0.02023,0
0.49775,0.54298,29.33185,0.02686,0
0.49562,0.54906,29.33185,0.03381,0
0.49419,0.55265,29.33185,0.04028,0
0.49495,0.5568,29.33185,0.04785,0
0.4957,0.554,29.33185,0.05511,0
0.4963,0.55176,29.33185,0.06042,0
0.49544,0.55059,29.33185,0.06735,0
0.49498,0.55454,29.33185,0.07376,0
0.49459,0.55788,29.33185,0.08047,0
0.49493,0.55665,29.33185,0.08722,0
0.49379,0.55545,29.33185,0.09375,0
0.49275,0.55474,29.33185,0.10052,0
0.49194,0.55396,29.33185,0.1077,0
0.49133,0.55377,29.33185,0.11423,0
0.49076,0.55391,29.33185,0.12091,0
0.48976,0.55436,29.33185,0.12735,0
0.48905,0.55361,29.33185,0.13388,0
0.48843,0.55266,29.33185,0.14062,0
0.48628,0.55427,29.33185,0.14697,0
0.48408,0.555,29.33185,0.15396,0
0.48206,0.55567,29.33185,0.1611,0
0.48021,0.5567,29.33185,0.16705,0
0.47861,0.55836,29.33185,0.17401,0
0.47712,0.55998,29.33185,0.18088,0
0.47608,0.56066,29.33185,0.18805,0
0.45035,0.57215,29.33185,0.18805,0
0.4463,0.57169,29.33185,0.18805,0
0.44601,0.5713,29.33185,0.18805,0
0.44785,0.57359,29.52853,0.02267,0
0.44893,0.57521,29.52853,0.02969,0
0.44689,0.57888,29.52853,0.03656,0
0.4451,0.5796,29.52853,0.04193,0
0.44376,0.58014,29.52853,0.048,0
0.44482,0.58154,29.52853,0.05441,0
0.44603,0.58251,29.52853,0.05975,0
0.447,0.58349,29.52853,0.06451,0
0.4463,0.58256,29.52853,0.07169,0
0.44665,0.58231,29.52853,0.07825,0
0.44701,0.58147,29.52853,0.08505,0
0.44817,0.58113,29.52853,0.09177,0
0.449,0.58006,29.52853,0.09845,0
0.44973,0.57918,29.52853,0.10477,0
0.45075,0.57762,29.52853,0.11148,0
0.45121,0.57587,29.52853,0.11847,0
0.45163,0.5743,29.52853,0.12482,0
0.45247,0.57251,29.52853,0.13162,0
0.45286,0.57113,29.52853,0.13858,0
0.4532,0.57012,29.52853,0.14502,0
0.4529,0.56969,29.52853,0.15186,0
0.45291,0.56919,29.52853,0.15848,0
0.4529,0.56885,29.52853,0.16522,0
0.45328,0.56892,29.52853,0.17178,0
0.45385,0.56822,29.52853,0.17847,0
0.45438,0.56748,29.52853,0.18546,0
0.45429,0.56815,29.52853,0.19382,0
0.45443,0.56863,29.52853,0.20026,0
0.45457,0.5689,29.52853,0.20581,0
0.45497,0.56851,29.52853,0.21228,0
0.4551,0.568,29.52853,0.21899,0
0.4552,0.56767,29.52853,0.22525,0
0.45517,0.5675,29.52853,0.23184,0
0.45507,0.56705,29.52853,0.23914,0
0.45498,0.56663,29.52853,0.24585,0
0.45519,0.56626,29.52853,0.25253,0
0.45522,0.5661,29.52853,0.25845,0
0.45525,0.56582,29.52853,0.26541,0
0.45528,0.56524,29.52853,0.27213,0
0.45531,0.56508,29.52853,0.27878,0
0.45533,0.56512,29.52853,0.28561,0
0.45536,0.56524,29.52853,0.29315,0
0.4554,0.56582,29.52853,0.29865,0
0.45542,0.56654,29.52853,0.30588,0
0.45555,0.56708,29.52853,0.31247,0
0.456,0.56701,29.52853,0.31924,0
0.45665,0.56672,29.52853,0.32605,0
0.45706,0.56649,29.52853,0.33267,0
0.45736,0.56601,29.52853,0.33954,0
0.45767,0.5654,29.52853,0.34631,0
0.4581,0.56452,29.52853,0.35284,0
0.45838,0.56415,29.52853,0.35962,0
0.45865,0.5639,29.52853,0.36655,0
0.45885,0.56364,29.52853,0.37363,0
0.45913,0.56373,29.52853,0.37927,0
0.45941,0.56378,29.52853,0.38611,0
0.45986,0.56415,29.52853,0.39276,0
0.45989,0.56388,29.52853,0.39957,0
0.45991,0.56379,29.52853,0.40652,0
0.45971,0.56341,29.52853,0.41312,0
0.45993,0.56333,29.52853,0.41962,0
0.46014,0.56323,29.52853,0.42621,0
0.46003,0.56376,29.52853,0.43304,0
0.4599,0.56407,29.52853,0.44012,0
0.45978,0.56427,29.52853,0.44699,0
0.45982,0.56455,29.52853,0.45367,0
0.45977,0.56496,29.52853,0.46011,0
0.45972,0.56538,29.52853,0.46689,0
0.45995,0.56566,29.52853,0.47351,0
0.46109,0.56522,29.52853,0.48029,0
0.46222,0.56478,29.52853,0.48718,0
0.46343,0.56389,29.52853,0.49374,0
0.46449,0.56342,29.52853,0.5004,0
0.46554,0.56295,29.52853,0.50708,0
0.4867,0.54607,29.52853,0.50708,0
0.49858,0.53381,29.52853,0.50708,0
0.50281,0.52765,29.52853,0.50708,0
0.51281,0.52045,30.04233,0.02011,0
0.51866,0.51238,30.04233,0.02667,0
0.52257,0.507,30.04233,0.03302,0
0.5257,0.50517,30.04233,0.03986,0
